"","photo_id","tienda_id","caption","label","length","stars","len_word"
"954","8T1c7Q3cxMSok8jJQUjDLQ",NA,"beef hot","food",24,4.5,2
"955","8TZc0s3WTRp0DAUJZo_QYw",NA,"beef kebab rice","food",20,4,3
"956","8TeLvZeadqp25BQZafe7LA",NA,"meat ball chicken shrimp dumpling","food",54,3.5,5
"957","8Ti5ZXPaUwdrgS9hbzCBcQ",NA,"crab fried rice snow mushroom egg","food",59,4.5,6
"958","8TvXglyLR6lAX_CyrOQvpQ",NA,"grilled shrimp quesadilla","food",25,4,3
"959","8Twl9C6CM2CpFtOZMdkKmg",NA,"chocolate","food",29,4,1
"960","8TzMegouOoVjV80NOZ2nUQ",NA,"spicy shrimp taco","food",29,4,3
"961","8UgDt9dk7_6Yz_CNDudu1Q",NA,"shrimp crab omelette","food",24,4.5,3
"962","8V1iphZavpzx0Bzl8LM4JQ",NA,"lobster shrimp fried rice","food",27,3.5,4
"963","8VL5GTVUlSmbOKegGFTxEg",NA,"grilled chicken breast cheese sandwich","food",42,3.5,5
"964","8VP44LQ4EU2vgkCzo05vVA",NA,"prosciutto arugula bagel salad","food",37,4,4
"965","8VnpriRNuEQhSDGm-AtxCA",NA,"big breakfast biscuit scrambled egg hot sausage hash brown","food",80,2,9
"966","8WcG_omrIWyCDCujieuDtQ",NA,"egg benedict blue crab","food",41,4,4
"967","8WdqLYHQpnNCF1nUCR_6UQ",NA,"mongolian beef","food",14,4,2
"968","8WxGzDMHHEI2p-heponvww",NA,"fresh salad","food",12,2.5,2
"969","8Y2ynygx8LrXTiid3adtWw",NA,"beef combo platter","food",35,4.5,3
"970","8Y3LHQcSpXhOk0p3WoHY2Q",NA,"salad","food",21,3.5,1
"971","8Y764hD2Fj6V2jwLk-HgNg",NA,"chocolate ice","food",20,4,2
"972","8Zpz2vHO9cxrm3c5IPAwig",NA,"pulled pork sandwich","food",29,3.5,3
"973","8Zv8BxKRadSy8xtlqHQ2xg",NA,"serving breakfast","food",22,3,2
"974","8_EWjhHNs6YJwvgRIl2VLw",NA,"mongolian beef","food",14,3,2
"975","8_FQtiMrrmHdR8BtzGhH6A",NA,"mixed plate pork cabbage chicken steamed rice","food",72,4,7
"976","8a0b1ZgNDyC7kLzfL_0vKQ",NA,"roll","food",11,3,1
"977","8aDB3aVB-OHqcaxOSIsPMQ",NA,"sandwich fried egg","food",32,3.5,3
"978","8aaqVl5TEvkOmaxrDNw-wQ",NA,"appetizer tuna sashimi crispy rice hamachi","food",59,4,6
"979","8adxa3f8Y5LmOF0lIurvJQ",NA,"ordered spicy tuna roll","food",27,3,4
"980","8as3-aC2CrQOzIc8rJPE2Q",NA,"scrambled egg enchilada","food",24,4,3
"981","8av91cvzoThedGrhoWWe4Q",NA,"vegan fajitum salad","food",18,4,3
"982","8bfNtcu_xm1kxzfCRg9V8w",NA,"vanilla gelato crepe drizzled belgian chocolate","food",75,5,6
"983","8bmufZqagwGjdZ0lOBR-KQ",NA,"braised pork belly","food",18,3.5,3
"984","8c1bivSRwG20Vy91KIANPg",NA,"breakfast taco","food",33,3,2
"985","8cMjI4OqXy979xW9CInCtA",NA,"salmon salad","food",18,3.5,2
"986","8cRoVZtrq5DnFXwVlb4udw",NA,"wasabi roll","food",35,4,2
"987","8cSe0ifoXwAUhDg4tNCA3Q",NA,"seared salmon rice","food",40,4,3
"988","8cdnCGVvBzYT6IDFG-CY8g",NA,"garden roll salmon egg","food",37,4,4
"989","8dgYqqJABKLwYmsEO_pxXw",NA,"beef mushroom","food",18,4,2
"990","8doxBv1GS8kqX68eJTzUUA",NA,"shrimp garlic","food",13,4,2
"991","8e3wQwWspdWkZxfGYNZVVg",NA,"mushroom steak angu beef sirloin mashed potato roasted asparagu","food",120,3.5,9
"992","8eY4dhYri0CFFXrtdXXL5A",NA,"egg custard bun","food",15,3,3
"993","8f9sEMuDg73EyhYqZOiBBw",NA,"pork roll","food",12,4.5,2
"994","8fDCRJvHdAlzBLFT0OP56g",NA,"shrimp bowl","food",11,4.5,2
"995","8fba-Qy6X_Lt0TTXXBOKIQ",NA,"corned beef hash","food",16,4.5,3
"996","8gWQIq_5eH1Wop1wtJIX5w",NA,"kimchi cucumber salad","food",43,4.5,3
"997","8hAkUhazMvkg48iWF_vAOA",NA,"carpaccio seared beef sashimi ponzu wasabi garlic chip","food",72,4,8
"998","8hHg9Sjbpj67WvsNs6HiEA",NA,"filet mignon shrimp scampi","food",31,4,4
"999","8hePFlgp8DkpM1DV0kTmIg",NA,"pork cheek chicken wing bacon wrapped mushroom shishito pepper","food",76,4,9
"1000","8hnXtWpheRWl_f8eo62GPA",NA,"minced pork rice egg","food",25,3,4
"1001","8iKhqPcHIatpG4tepuP_Sw",NA,"hot chocolate sundae","food",24,3,3
"1002","8ilaq80lqPiKXTV0eXpzzQ",NA,"rice bowl","food",14,4.5,2
"1003","8irBnYio21Vg21mizTMevw",NA,"frozen beef","food",27,4,2
"1004","8jTfRpHLo4MZjI3ATIAF4A",NA,"potato salad","food",20,4,2
"1005","8k6RIcEIBTXHLnui0ZYL_A",NA,"burger medium belly bacon egg breakfast","food",111,4,6
"1006","8l-l8jG2t0WJySMG9vT_IQ",NA,"pork belly bao cucumber scallion peanut black sugar cilantro","food",81,3,9
"1007","8lHA_8BUpHc5pFJFUaEcrw",NA,"corn cheese pork chicken beef bean arepa","food",68,4.5,7
"1008","8m_a6Rkv5xjqYqdnk8qfqw",NA,"hamachi hot egg","food",36,3.5,3
"1009","8mzaqxtUIlzprv34jwv2kQ",NA,"chocolate dipped strawberry truffle","food",86,4,4
"1010","8nRGp-4BCv5z0SOZhjUm-g",NA,"breakfast sandwich","food",39,1.5,2
"1011","8nxLOLJQvcLpt9AropRHPA",NA,"crispy pork belly adobo","food",23,4,4
"1012","8o9tHTPlJc6mW67vXgHa2Q",NA,"rice noodle","food",16,4,2
"1013","8pD74kGXnCVXPf4aMRgVpw",NA,"chocolate brownie","food",27,4,2
"1014","8pdf6pcf7G-f3_RPIPVvAw",NA,"noodle tofu lobster ball rice cake","food",44,4.5,6
"1015","8q3e-1fhwCIedQcUQZ0q6A",NA,"pork belly clam","food",20,3.5,3
"1016","8qBZ6TPgjgHUYI4o1zWMjg",NA,"cake mexican chocolate cookie","food",40,4,4
"1017","8rPEM_FRdu6Evfnh01H-Jw",NA,"cinnamon roll brunch sunday","food",67,3,4
"1018","8rdTgRoOQUlgY5YB9MyCIQ",NA,"seared salad","food",16,4,2
"1019","8rsDqMSvX5KgKPVV9NhSRw",NA,"ordered roll","food",21,4,2
"1020","8s3-S13HOHq7EJd9hX6WvA",NA,"salad hummu bread","food",38,5,3
"1021","8sJSrTRF2we9qc487VaCnQ",NA,"steam pork dumpling","food",29,3,3
"1022","8tNIFcUe3EfE-nWRwnUcAw",NA,"rice bowl egg spicy shrimp","food",43,4,5
"1023","8tV9YV624OAAR2IUh67xSA",NA,"mixed paella shrimp clam calamari chicken chorizo pea old","food",113,4.5,9
"1024","8txEh6UFuH-K4ypXrC79Dg",NA,"banana split chocolate chip style cheesecake pecan","food",75,4.5,7
"1025","8uPt-wWC6HTjksIgdOdN-A",NA,"roll","food",67,4.5,1
"1026","8uo-gPBF3nyLFi_g-3KSog",NA,"roll shrimp tempura avocado japanese","food",61,3,5
"1027","8v0ka5rm_5Zx2nfA6t0Zuw",NA,"chocolate oreo pancake buttermilk cooked topped cream home","food",126,3.5,8
"1028","8v7AyTryMvQD6s96PCDTEg",NA,"hot sausage rice","food",48,4,3
"1029","8vHYVr438CIHRdAdyWK43w",NA,"risotto rice roasted pumpkin double smoked bacon","food",70,3.5,7
"1030","8vY5OVA0h34IODRztzYdeA",NA,"taco beef shredded chicken","food",41,4.5,4
"1031","8vx-7h9jCqqVUCrWbPXfHw",NA,"crab salad sushi torched salmon food","food",68,2,6
"1032","8wFCdsv34Gvoi0Z2kX33pw",NA,"turkey chili white rice guacamole","food",48,5,5
"1033","8xQBmc6pQkc0adklgss1-A",NA,"pork belly","food",16,4.5,2
"1034","8xT2ftcg-EJZeXO6K03h5w",NA,"rice bean burrito cheese yummy","food",64,4.5,5
"1035","8y1AZhCGcmxKR29svg0B6Q",NA,"lotu wrapped pork egg rice","food",36,3,5
"1036","8y58pKdLD7MXPrjPGythFA",NA,"salted chocolate chip cookie","food",28,4,4
"1037","8y6-F4dOiF3EU4jn0vFwLg",NA,"chopped gorgonzola salad","food",25,4,3
"1038","8yjJsMHtutipZ1TZxna7pA",NA,"beef teriyaki bowl","food",25,4.5,3
"1039","8zEYdL8mW6PQCaWDP_Jiag",NA,"beef tenderloin","food",16,4.5,2
"1040","8zRm_ai5TJLFmIjnqZvEyQ",NA,"salad deliciou dressing","food",72,3.5,3
"1041","8zpvxqZEkdbrORzLwFTKfw",NA,"beef","food",12,5,1
"1042","9-bgxMZwqTwPgCofcuGSeg",NA,"salad","food",5,3.5,1
"1043","90Dc8U-M_J7GHb7kkfFE4g",NA,"chicken waffle sweet potato egg benedict","food",47,4,6
"1044","90J2fKECAm1xLC4Fxsb-lQ",NA,"caribbean egg benedict","food",24,4,3
"1045","90k-ca8aa4-Sc_yOvNqSUQ",NA,"egg benedict","food",13,4,2
"1046","91CvP4v805YrJK-7ZqgptQ",NA,"cranberry apple pecan chicken salad","food",35,3,5
"1047","91W2Ti-bPSOLJOQoyrVGtg",NA,"little waffle egg","food",30,4,3
"1048","91chSLAyKwSV1ZgL1lnBIQ",NA,"lentil salad","food",20,4,2
"1049","91thPlcF5vplWGaSvGvRsg",NA,"pad spicy pork thick","food",125,4,4
"1050","923MTV6WuQKppF75aYlZ1Q",NA,"breakfast muffin","food",27,4.5,2
"1051","92D-U9mfT_YoHYUOrEAeGQ",NA,"crispy rice","food",11,4,2
"1052","92LeOnvj7_ul1O3odkbEXw",NA,"purple potato matcha monster cookie chocolate chip","food",75,4.5,7
"1053","92OAWQJX45RoaeYlIDNodg",NA,"treat breakfast dessert served","food",69,4.5,4
"1054","92W7oAsUCHcJH0cojEyAbw",NA,"purple potato classic chocolate chip peanut monster cookie","food",81,4.5,8
"1055","93Ol2iMelBfJ0mshxiA4Aw",NA,"beef","food",13,2.5,1
"1056","93au634FZx3z4ZliIvBnsw",NA,"ground beef","food",49,5,2
"1057","93capc7J1LaaRRQjZBO9bw",NA,"half raspberry chicken salad bruschettum board","food",54,4.5,6
"1058","93k7yRZaAgyBq0rjzimCeA",NA,"lotu roll","food",10,4,2
"1059","93pXReJ7GMXS_lL-KPMuww",NA,"banana chocolate hazlenut crepe breakfast","food",41,3,5
"1060","94Bp0g7r5nZz8FcmkaPSyA",NA,"grilled rice angu beef chicken breast gyoza","food",80,4,7
"1061","95IraG13OEgcnnaujCmVVQ",NA,"fish spicy chicken pork taco","food",42,3.5,5
"1062","95QUWEmfH4CEmxGMKabriw",NA,"pulled pork","food",19,4,2
"1063","95Z9sEWQii2sbnssPJDI_Q",NA,"salmon fire roll","food",16,4,3
"1064","95nex0CeAF6YrfMa7XtQEQ",NA,"sausage trio spinach cheese deviled egg","food",51,3.5,6
"1065","977-0f9DSujS_bt9Uic89Q",NA,"pork belly wing potato swirl bulgogi pimento corn cheese","food",92,4,9
"1066","98SleWo5aA_IfIZJK1d5Ng",NA,"black cherry bbq pork tenderloin","food",42,3.5,5
"1067","991uAyw4FvXTBBvHD4gytQ",NA,"big breakfast biscuit scrambled egg hot sausage hash brown","food",80,2,9
"1068","999n_dlzlRgelH3hSZfNxA",NA,"beef","food",9,4.5,1
"1069","99zLaeX8_rUyumX06d-K9w",NA,"chilaquile scrambled egg","food",49,4.5,3
"1070","9A2zriv8sNvnEdkbENs7mQ",NA,"buttermilk crispy chicken sandwich extra meal","food",62,1.5,6
"1071","9Ah2RKzxfDfaJfdIH07LPw",NA,"chocolate ice cream","food",33,3,3
"1072","9Anu_DJxHVqzFhtmkqlOdw",NA,"beef short rib","food",21,4,3
"1073","9Bv1JU1Iy1zsAAjPlYFXFA",NA,"pork bone soup","food",14,3,3
"1074","9Bw_4WS0IdWPWKiiMv5WpQ",NA,"roll","food",11,3.5,1
"1075","9BxlVQjSJrcBD_8rWdJ11Q",NA,"raman crunch roll fried dumpling spicy chicken piece","food",131,4.5,8
"1076","9BznwczN7SpgBfE11szX9w",NA,"boiled shrimp olive oil","food",35,4.5,4
"1077","9CAurXxMYnA1ElLvMp3DaQ",NA,"enchilada style rice bean","food",44,4,4
"1078","9CfdiCahuOiHpEW2Hbc8QQ",NA,"rib salad","food",20,2,2
"1079","9DDk1M7evEOo02hP6qftbw",NA,"shrimp sweet potato fry","food",53,4,4
"1080","9DZfv1mijuayzirWlDKTPg",NA,"sriracha shrimp sweet heat","food",28,3,4
"1081","9E10vV1n-zqHNz3dquaDpw",NA,"pork juicy dumpling filled soup","food",115,4.5,5
"1082","9EjcnCiWeh4Iw5IsiV93ew",NA,"pepper shrimp garlic butter house bread","food",76,4,6
"1083","9EzowlwGLLkiB48DvpqlSQ",NA,"mediterranean chicken salad","food",27,4,3
"1084","9FKklPm0pyckk4yyaUOzKw",NA,"sandwich","food",15,4,1
"1085","9FRyn-DzAm9-BuwL5py65A",NA,"chicken bean fried rice","food",81,4,4
"1086","9FUmoF9QTpjFnA3A7eLNZQ",NA,"honey walnut shrimp white rice","food",43,3.5,5
"1087","9Frxb4xSYCg2KybW1vfFfA",NA,"bbq pork bun","food",13,3.5,3
"1088","9GNKpHZdmN2WR9yh38tTqA",NA,"salt pepper shrimp","food",20,2.5,3
"1089","9GVSTc2-b8IXYIW_3V1xGA",NA,"pork schnitzel little dry gravy","food",87,3,5
"1090","9GX-e95Q1FncaAH2L-eVsw",NA,"ice cream sundae chocolate truffle cake sweet","food",120,4,7
"1091","9GoWxOH-DVRexiTpDuo4eA",NA,"breakfast wrap","food",14,4,2
"1092","9HlxQKMUh0QiO1X6FMKJIw",NA,"crab salad","food",10,4,2
"1093","9Hsiq0gO17-3XbXS_rmKFw",NA,"sweet sour pork deliciou","food",45,4,4
"1094","9I7ek4_2pMzosL02Oc6Img",NA,"rock shrimp gyoza","food",29,4.5,3
"1095","9IM9SpK51I56EgCHEgAX-g",NA,"beef rice noodle","food",17,3.5,3
"1096","9IZKhxs-8r2vA-PP5h1PlQ",NA,"thai pork rib","food",25,4,3
"1097","9Iq30Pp_5GdAmEg4wyHhHg",NA,"breakfast bacon egg","food",56,3.5,3
"1098","9IuWCp2RnJx4RmdSk48swA",NA,"antipasto salad deliciou","food",66,4,3
"1099","9JL2Ad-zUpBNyFPr2z0MVw",NA,"grilled salmon house bourbon glazed rice","food",86,3,6
"1100","9J_iz55dzEIofo_4ms5XEg",NA,"crab roll","food",14,4.5,2
"1101","9KjEtS31aTuldq6fkh2QTg",NA,"pork chive dumpling","food",22,4,3
"1102","9LnzL2m2ghabM4xb0TNswQ",NA,"shrimp pad thai","food",15,4.5,3
"1103","9MCoRLlcC8-TfsxTrmYUzQ",NA,"salad","food",5,4,1
"1104","9MHo1H4akMA1fvVswHYayA",NA,"chopped salad","food",22,3.5,2
"1105","9McqMUD1bpetanBNzuXiBg",NA,"beef pancake juicy","food",34,4.5,3
"1106","9MnId8Pqy6zQf8fUp-MBTQ",NA,"roll sushi dish","food",83,4,3
"1107","9N-Idpn3vffsrwk_2Rq82A",NA,"salad","food",25,3.5,1
"1108","9N6R22_hmc9_NL7KNuXDSQ",NA,"bacon egg croissant","food",21,4.5,3
"1109","9NNe4QQGcchW3SNtfSVp8Q",NA,"chicken fried rice seafood chow","food",40,4.5,5
"1110","9NQ00rmTd82KjnB5jz9stQ",NA,"salad","food",6,4,1
"1111","9Na5Fgzs3ZzWVFZp5_vuZA",NA,"shrimp","food",18,4,1
"1112","9OtAalThYPGwKsweEhuoWw",NA,"street taco carne asada grilled chicken bbq pork","food",75,3,8
"1113","9PeUWwuQw1MrOIa8mMRSnw",NA,"mango vanilla chocolate swirl","food",49,4.5,4
"1114","9PuXdR_XINzCaRW5hs7_-g",NA,"spinach chicken salad","food",21,3.5,3
"1115","9Q3R6BPweOKBZ83gtIbOyQ",NA,"egg benedict","food",18,4,2
"1116","9QMBiyLHKUpibQx8skELsw",NA,"burger pork rind","food",31,4,3
"1117","9QMeWs8h6O-sXmjvl7nDSw",NA,"table took half home korean breakfast","food",116,4,6
"1118","9QRK5TjB-0esqjEtvYincw",NA,"garlic roll","food",12,3.5,2
"1119","9Qi47S6JYcuEKL5Gp5NI1w",NA,"buttermilk crispy chicken sandwich extra meal","food",62,1,6
"1120","9Qxdx9HhKmk7Nsr2EFeH3Q",NA,"pork rice bowl","food",23,4,3
"1121","9RIR6z1osv15KG0XqhQ1kQ",NA,"pork belly taco","food",16,3.5,3
"1122","9RXi3g7Ek8nD4dG926Nq-g",NA,"big breakfast biscuit scrambled egg hot sausage hash brown","food",79,2,9
"1123","9RZ_-qhnOhvG5j9O-iYAmA",NA,"breakfast","food",39,1.5,1
"1124","9R_PebRmThvp1Toh5Jblhg",NA,"bbq combination platter roasted duck belly pork","food",60,4,7
"1125","9RuIQhNd8uhLPTmCmtAaLA",NA,"roll","food",12,4,1
"1126","9S4p6D-VXZOvO2Gb7PO_Kg",NA,"classic lettuce salad","food",47,4,3
"1127","9SiBnot6tlzAUkSDxWRLWg",NA,"tea egg waffle ice cream mochi","food",81,4.5,6
"1128","9SzueaJ0HWVIEW_wuOkUcw",NA,"roll","food",12,4,1
"1129","9T-feeN-vYUSmgXGIIr7Pw",NA,"pad crab fried rice","food",32,4,4
"1130","9U-lwbO4GAJWQx752Mu54g",NA,"lobster roll yummy dinner","food",63,2.5,4
"1131","9Vr5okHbOiS0iqjXwIXhmw",NA,"bun spicy beef soup","food",28,4,4
"1132","9VyLPSHPTVWdI8kla6U5nw",NA,"carne asada black bean rice avocado pico","food",66,3.5,7
"1133","9W4T1FXqxLpShrhgmMq-BQ",NA,"egg benedict toasted muffin topped bacon poached hollandaise sauce","food",103,4,9
"1134","9WDIqaSjm41oneVHcszE5A",NA,"big breakfast biscuit scrambled egg hot sausage hash brown","food",80,1.5,9
"1135","9WkMJTttulLczh7I5PnBCA",NA,"special cod fish chip extra large breaded shrimp","food",69,4.5,8
"1136","9Ww4DXBnFXOYyf1hDu32Vg",NA,"curry rice salty meat","food",127,4,4
"1137","9X7TmMgH0O_eVWS-66f8HA",NA,"cheesy beef salt gravy","food",79,3,4
"1138","9XMziTojSMjLAI2ezEUuvg",NA,"pork soup dumpling","food",19,4,3
"1139","9XOacvwPfIUvQFwTfqLB1w",NA,"monster roll spider shrimp tempura baked","food",67,3.5,6
"1140","9XrYcZcuz0PMchniWWvUhw",NA,"fish sandwich","food",13,3.5,2
"1141","9Y0ePEN_PhbFoJguRud-CA",NA,"salad potato slouse pizza","food",46,3.5,4
"1142","9Y9yuk7ZYl6yuka4JYJ5iA",NA,"pork gyoza homemade pan fried dumpling","food",41,4,6
"1143","9YFPHpjO0E7ezED3XSNejw",NA,"banana chocolate chip pancake","food",30,4.5,4
"1144","9Yh4W4B2RhTNW44GdkAYEw",NA,"pork belly","food",10,4.5,2
"1145","9ZXL6cBsAKzeXBxA0RCKaA",NA,"lobster shrimp rice","food",28,3.5,3
"1146","9_P3a2jUuQhjfAM7KKvJ8w",NA,"peanut butter chocolate ice cream cake ganache filling","food",84,5,8
"1147","9_g6zAvyBQ3_yt10z5dwXA",NA,"roll","food",8,4,1
"1148","9aUfb0ob7hqTFr1mhFq3gw",NA,"burger fry salad","food",20,3.5,3
"1149","9amMreV0_yzf-zPuoqWcQw",NA,"braised pork","food",43,4,2
"1150","9apkSUl1kwZIT3dn-0WDUQ",NA,"tiger roll","food",10,4,2
"1151","9bu5zCGkMlruoDRhhvnUlA",NA,"shrimp scampi","food",13,3.5,2
"1152","9c1XxMeeSgJcE0ejEyv5Xg",NA,"spider roll","food",11,4.5,2
"1153","9cF2w-SGc6YqM2nFBJiu5Q",NA,"extra sandwich","food",79,2.5,2
"1154","9cRha32QB22gbxGkrR0Wpg",NA,"waffle chocolate","food",25,3.5,2
"1155","9cY8tzRb30ZHDm0cqSqrnA",NA,"spicy basil ground pork egg","food",32,4.5,5
"1156","9cvZDqzv2y1hR4wgPrjvGA",NA,"roll","food",10,4.5,1
"1157","9d9udwhA-VizxnDyGmhlKw",NA,"flavor heat curry fried rice","food",113,4.5,5
"1158","9dF-PIN9SOQnXtcNdz2P-A",NA,"roll ice cream","food",28,4.5,3
"1159","9dgsisoYrWMt243fF1RGog",NA,"beef wellington mushroom mousse","food",66,3.5,4
"1160","9eLCThf8b1zBx8sy90wJ2A",NA,"beef cheek","food",17,4,2
"1161","9eNBhIJedBrKrILVnkAZWw",NA,"breakfast sandwich iced lavender latte","food",46,4,5
"1162","9eqCABIEIejjY8Gr5GkZQA",NA,"iberico pork yellow honey","food",68,4,4
"1163","9f-t8tM1rKo-zxHaRQYHCA",NA,"beef brisket noodle","food",28,4.5,3
"1164","9fTKFqom8CPSQP-0EPXlqQ",NA,"peanut butter croissant dark chocolate dried raspberry","food",77,4.5,7
"1165","9fcYWXEn34i4QrbGsZju0Q",NA,"pork belly","food",48,4.5,2
"1166","9fjmsfxwEJPAixhO-jPVwg",NA,"deviled egg","food",12,4.5,2
"1167","9frR_p0iwWvTzeiGEwxBkg",NA,"banana chocolate hazlenut crepe breakfast","food",41,3,5
"1168","9g7Yq1gT9pJ3lO0DmHgdUQ",NA,"caesar salad","food",22,4.5,2
"1169","9hODn5iMwV3iOYHyCOQXeQ",NA,"grilled veggie salad","food",20,4,3
"1170","9hjj3xGZyE-X2G7GHPtIBw",NA,"egg served thai hollandaise fried fish pickled","food",93,4,7
"1171","9hrfqgltcH577uf733fCBA",NA,"lobster shrimp fried rice","food",27,3,4
"1172","9iVmH8rTUM-6-nt-rpwcxg",NA,"vega roll","food",14,4.5,2
"1173","9ie8e6KJRQFi_qvTD_sYkA",NA,"big breakfast biscuit scrambled egg hot sausage hash brown","food",80,1.5,9
"1174","9iu95YCyUZpHEZ5nRwegQg",NA,"shrimp corn","food",22,4,2
"1175","9iwrlzxv6nj_rz_hpm4NDw",NA,"kale salad","food",10,3.5,2
"1176","9j_q7wL45N_xxhq9PJKPuA",NA,"entree chicken beef asian dish","food",99,4.5,5
"1177","9jgd-ip3WINVVbtDfryPGQ",NA,"roll","food",11,4,1
"1178","9lKhO61a6QBLYuaSCImqcw",NA,"chocolate","food",16,4.5,1
"1179","9ljd4mWrfaunjy06TsnJdA",NA,"cinnamon roll blueberry scone bread pudding caramel sauce","food",87,4,8
"1180","9m3l_OODbr6U_mTS_0r4mQ",NA,"wheat roll endoedible","food",45,4.5,3
"1181","9mHFUoohaV8gpl7B_1OUBw",NA,"chocolate chip banana pancake","food",34,4,4
"1182","9mPohDBbyD3Zkk8iXnVvCg",NA,"seafood salad","food",13,4,2
"1183","9mRz_Z_PP8sSSjDhZnIJsg",NA,"sweet potato strawberry chicken salad","food",85,4.5,5
"1184","9mgqKlhE7k3ju8LfplHLyw",NA,"potato garlic cucumber beef","food",31,4,4
"1185","9nNMKFcczbqpTFErncpwIQ",NA,"mediterranean chicken salad","food",27,4,3
"1186","9nRyFi3KjKgjil4gN_K7pA",NA,"falafel rice plate","food",29,4.5,3
"1187","9neDmj2KQgmp7jNieS0orw",NA,"pineapple fried rice brown cashew half pork belly","food",84,3.5,8
"1188","9ntSvIa3ukW9z2nNZqmqqQ",NA,"chocolate oreo mousse","food",21,4,3
"1189","9o-e-nrr8FYUjEaNgWBVBA",NA,"greek salad","food",25,4,2
"1190","9oL20dhLeXck6oCjiSKWUg",NA,"papaya salad","food",12,5,2
"1191","9pRBlkSDFu7WsjEOKUevPA",NA,"big breakfast biscuit scrambled egg hot sausage hash brown","food",80,1.5,9
"1192","9pemTnszw7CT8dbpRasYTQ",NA,"beef chow","food",13,4.5,2
"1193","9q6hmDN27h4ajmWX_rQkgA",NA,"french toast plu crispy bacon egg cooked tasty gravy","food",140,4,9
"1194","9qIoli13nq0Og7dEg9WuWQ",NA,"sizzling beef tenderloin","food",24,3.5,3
"1195","9qNTD6cDzrcpH9BEypUtXw",NA,"fried pumpkin boiled egg","food",45,4,4
"1196","9rQ68p_clPwMm9gsrw8b8Q",NA,"pig sandwich tostone","food",33,4.5,3
"1197","9rRwOIc1yFIG_8DwuIeiOA",NA,"beef steak salad","food",16,4,3
"1198","9rytQCn2e6XlY6a5605Www",NA,"cinnamon roll","food",24,4.5,2
"1199","9sAw5Afx6wlB2eRklIok3g",NA,"mediterranean chicken salad","food",27,3.5,3
"1200","9tO52e3pWOTkUrmDMzBwdw",NA,"grilled bone pork chop","food",25,3,4
"1201","9t_XbaiOw3JJXcXhiFTWCA",NA,"kale salad","food",10,4,2
"1202","9tsRorzZFdUUESGtP8bl4A",NA,"pork pancake char onion ginger scallion sauce","food",86,4,7
"1203","9uAnjWo4a_KQcMLcJfRO8w",NA,"vega roll","food",31,4,2
"1204","9uI8gRyssdVx1JKRZyWYWg",NA,"vega roll","food",14,3,2
"1205","9ujei9O6p6eYHedp_BZhgA",NA,"beef","food",19,4,1
"1206","9uuE-J64IAAqig44oBKGNQ",NA,"beef brisket","food",12,4.5,2
"1207","9v2FWIhpa0PM2YZi9ARZFQ",NA,"salad lunch","food",15,4,2
"1208","9v50pDs5vulG4rty-jhS-w",NA,"caesar salad","food",13,4,2
"1209","9vM1449LtvW9RV4UGku5KQ",NA,"mango sticky rice","food",23,4.5,3
"1210","9vnHm6TlyOSXSERZwTuCQA",NA,"beef medium avocado crab meat roll fried tempura","food",82,4,8
"1211","9vxO1H1RwwH2h9zJZ6zJCg",NA,"mango sticky rice","food",24,4,3
"1212","9w3ey8cCYyzXy9AKJ9Q4lQ",NA,"artisan grilled chicken sandwich extra meal","food",60,2,6
"1213","9w5TfDTNyNBw8eojW56ICw",NA,"french sandwich brie tomato lettuce pesto prosciutto","food",97,4.5,7
"1214","9wqeczO0xqDE7lDPF3d89A",NA,"beef brisket","food",31,5,2
"1215","9x3WJQxGhvOsIo1R0k9xcA",NA,"shrimp","food",13,3.5,1
"1216","9xvCaInaC-RAshYTCe85bQ",NA,"chocolate strawberry chip","food",26,4,3
"1217","9zGGDvSBvzM0eQisgvpk1g",NA,"beef salad thai grill","food",23,4,4
"1218","A-2lnoe1K4GqP2IEUiN7iQ",NA,"pork fried rice egg","food",31,4.5,4
"1219","A0Spm-ad4cS5vIfxzf8hpQ",NA,"apple pickled onion salad deliciou big fry","food",60,3,7
"1220","A1B78W3A3m5hYg1hNpVJ5A",NA,"steak fried shrimp","food",24,3,3
"1221","A1XB-jVgQO-hY3XXBOh8RQ",NA,"juicy shredded pork topped fire roasted sauce famou cheese","food",107,3,9
"1222","A1eCsoFTSLaYCVFhIWG_mA",NA,"breakfast burrito chick mini hash brown","food",49,4,6
"1223","A1irwl-62zIcLkQigMjC9g",NA,"shrimp cocktail","food",15,4,2
"1224","A2IbQhaUwG5H0PnqvwZwxQ",NA,"chocolate chip cooky dark sweet milk","food",81,4.5,6
"1225","A2ZO2eCLzaAWsVm3k9LkEg",NA,"spicy shrimp","food",12,4,2
"1226","A2iMVYq_E4A_9LfqBHFVfg",NA,"donut ice cream sandwich","food",31,4.5,4
"1227","A2lsTRkEp9MZdkr9JY8f2g",NA,"poached asparagu fried egg warm bacon vinaigrette herb salad","food",65,4,9
"1228","A2qdD73ODRdAAa7XhoxXmw",NA,"pineapple fried rice chicken","food",34,3.5,4
"1229","A3BtOT8Ew3KherFly6BFhg",NA,"beef sirloin noodle soup","food",24,3.5,4
"1230","A3HLS76h-M3E3QGK72DMMA",NA,"breakfast croissant sandwich","food",28,4,3
"1231","A3rqwcXK6cZRTxjKu_rSPw",NA,"roasted pork roll","food",18,4.5,3
"1232","A47eGfqMBCwXqYrlVW88jQ",NA,"spicy crunchy salmon roll","food",30,3.5,4
