photo_id,business_id,caption,label,length,stars,len_word
a1dtDuOBImS6bxgPaau3cA,Ec9CBmL3285XkeHaNp-bSQ,district rice combo platter,food,31.0,4.0,4.0
A1irwl-62zIcLkQigMjC9g,OETh78qcgDltvHULowwhJg,shrimp cocktail,food,15.0,4.0,2.0
a1n7vtNxcBvfOiswLve0iw,aQ222ydz_GSRZV66xNt4kQ,shrimp nigiri,food,24.0,4.5,2.0
a1OUqLdoo3WqQq6qSCICCA,-Ma5JqzuI_3xIAtpNJfQ2g,fried rice,food,22.0,4.5,2.0
a1T6oAxvQYHhLgl55XH8sQ,2mVqpQyyeRK44VxNAYMuAw,chicken cilantro rice,food,56.0,4.0,3.0
A1XB-jVgQO-hY3XXBOh8RQ,IMu-TDHot24Y0X7ESLxHyA,juicy shredded pork topped fire roasted sauce famou cheese,food,107.0,3.0,9.0
a25puMTzEihzjtKciN-QjQ,61BtQLwM5QPI9taQ20owVA,chicken sandwich fry,food,40.0,4.0,3.0
A2IbQhaUwG5H0PnqvwZwxQ,ItDjdi6mMczhgrt4DylWew,chocolate chip cooky dark sweet milk,food,81.0,4.5,6.0
A2iMVYq_E4A_9LfqBHFVfg,XxvyLuorygB8u0XBIDwKjQ,donut ice cream sandwich,food,31.0,4.5,4.0
A-2lnoe1K4GqP2IEUiN7iQ,nry8dee2hjMyY3odd0AUZw,pork fried rice egg,food,31.0,4.5,4.0
A-2lnoe1K4GqP2IEUiN7iQ,nry8dee2hjMyY3odd0AUZw,pork fried rice egg,food,31.0,4.5,4.0
A-2lnoe1K4GqP2IEUiN7iQ,nry8dee2hjMyY3odd0AUZw,pork fried rice egg,food,31.0,4.5,4.0
a2lntj4PuOjMLDparSELlA,aiX_WP7NKPTdF9CfI-M-wg,bbq pork belly nacho,food,21.0,4.0,4.0
A2lsTRkEp9MZdkr9JY8f2g,1DP5vHxJzCDbgawv0WC3yA,poached asparagu fried egg warm bacon vinaigrette herb salad,food,65.0,4.0,9.0
A2lsTRkEp9MZdkr9JY8f2g,1DP5vHxJzCDbgawv0WC3yA,poached asparagu fried egg warm bacon vinaigrette herb salad,food,65.0,4.0,9.0
A2qdD73ODRdAAa7XhoxXmw,a911y0BuV1rjHXkXlFm3Ig,pineapple fried rice chicken,food,34.0,3.5,4.0
a2uVe11GsLQCTEJBmHnmOA,wa8QgXQu1ZxwPgdRl9lYlg,strawberry mochi ice cream chocolate syrup,food,66.0,4.0,6.0
A2ZO2eCLzaAWsVm3k9LkEg,JwHp9IMXe56eTc5pjofJgQ,spicy shrimp,food,12.0,4.0,2.0
a32Tk9ekDDenXfXWHrM32A,dQZOCI_IIxrUKPnRa56yog,sandwich greek salad,food,33.0,3.5,3.0
a32Tk9ekDDenXfXWHrM32A,dQZOCI_IIxrUKPnRa56yog,sandwich greek salad,food,33.0,3.5,3.0
A3BtOT8Ew3KherFly6BFhg,bK7dxnD1FYuV4mVVVCMeNA,beef sirloin noodle soup,food,24.0,3.5,4.0
A3HLS76h-M3E3QGK72DMMA,Er8DpPwf_lHHv64ncWhD8g,breakfast croissant sandwich,food,28.0,4.0,3.0
A3rqwcXK6cZRTxjKu_rSPw,S8urdN6ACnRQUm-7o9An8w,roasted pork roll,food,18.0,4.5,3.0
A3rqwcXK6cZRTxjKu_rSPw,S8urdN6ACnRQUm-7o9An8w,roasted pork roll,food,18.0,4.5,3.0
a3YjqVbZl9wYvoeV5Ezi-w,BEplfZTUzYwApjMUaOA12w,mexican salad roasted salmon coffee flan,food,63.0,4.0,6.0
A47eGfqMBCwXqYrlVW88jQ,8I5U8OQ06nSxX2y4PPOWzQ,spicy crunchy salmon roll,food,30.0,3.5,4.0
a48bOV_6YBk-nHd5iXKD0Q,-QNQ4R1VgRoL4b6lC8Anrg,cucumber wrapped roll,food,21.0,3.0,3.0
a4aiAjR1cBNtPX4J-FbXYg,IOn53O75uac_cTjHkQkkJQ,fried spicy cake,food,31.0,3.0,3.0
a4de5xLtcL4daxBiHchBUA,ghVhlFpNhfBwWDFGSlt2JA,seaweed salad,food,13.0,4.5,2.0
a4hDW0YImoCVkKu2ifsaXQ,FsCujpVh9Za2Dl5MIYLCxA,roll,food,23.0,4.5,1.0
A_4iro0ZjX7u0p8Dgk6kiQ,JCmyrBoNl2qfZ-f8I5RA3A,seafood pancake bulgogi beef tofu soup yummy banchan,food,68.0,4.0,8.0
A4PgD_82K4IOwosmU_-_5w,yIv16u-qg-kkY20Fdho2Lg,fry shrimp,food,22.0,3.0,2.0
a4tyDmGe9vqSk0Hbcbw_7g,Pprj3lMHpSm_Q1Lw_j4xdQ,greek burger caesar salad sweet potato fry,food,81.0,4.0,7.0
a4U4Qgu5Ls0TxnWsUm-lIQ,ipFobdM6X_4SNMA9ZBfdAQ,rice pudding,food,12.0,4.0,2.0
A4ZH8JcIaXVYmrT3Mo8C2Q,NOHh2pgOTUBqp82IQlRQMQ,big breakfast sunny egg,food,37.0,3.5,4.0
a528wT3S2CbYiA58oFP6ew,K7lWdNUhCbcnEvI0NhGewg,chocolate croissant,food,44.0,3.5,2.0
a5FOpVNPH4xg4LPOAxETJA,9P23-V64kYz3trn9ecaJJA,shrimp,food,13.0,5.0,1.0
a5gHIKBqCbSbyTWswl7FqA,EnCIojgP5KTr1leaysFE3A,shredded beef arepa fire,food,86.0,4.5,4.0
A5pr02shnYiRMgHz_iOH2Q,3gv9Q4WbwOvU3rj44NmjtA,raspberry chocolate cupcake,food,27.0,4.0,3.0
a5R2Ea5zdqlP6VkgJuf0Qw,orrhJxM6V1USwccG7MlxmA,smoked salmon salad yuzu dressing,food,56.0,4.0,5.0
a5uRmbalBzjefo6NGlXxSQ,AfVp8ozD_4maZMos6AC2cQ,cinnamon roll,food,13.0,4.0,2.0
a6j8UtC_dYvwAHa9VWBKPw,i9D9xPBV0gR1Ja9kbY4NCw,shrimp chicken waffle,food,38.0,4.0,3.0
a7D0GCeVRL4vvf06NEDFEQ,OETh78qcgDltvHULowwhJg,half caesar salad,food,26.0,4.0,3.0
A7LLGxEyokJ5Jpg5uxMeDA,AtUtG-oQp1rkk6ZdYcfSzw,rice curry chicken,food,36.0,3.0,3.0
a7q6DSzw361h3BWhtRAYcQ,ZqTXN4qh0Ta1Lp8Z3v-dKg,egg tofu,food,28.0,3.0,2.0
A7RCoz8MPz0XPeQw-l5GYw,XCxxPZ3Lu5mwmIo7IQRf1g,roll,food,16.0,4.0,1.0
A7WNgXE89Zxd0Ot3KcKSzA,MUQS2XkrFl8QxCUHgSIzLA,steak shrimp skewer,food,22.0,3.5,3.0
A7zYEtsVMmLO0pOxTrxYfA,DEeGnshpgUOIOjhq_dd5Ug,salad,food,15.0,4.0,1.0
a830fS3AsFYv8hKzF9Yuaw,bWucOPNoIjd8ECdiDyVq9Q,salt pepper pork chop,food,25.0,4.5,4.0
A8-4_mM_jXI1UmKlcnpxdA,T0ea32kBf7L33XUhIdwjbA,pork rice,food,20.0,4.5,2.0
A8-4_mM_jXI1UmKlcnpxdA,T0ea32kBf7L33XUhIdwjbA,pork rice,food,20.0,4.5,2.0
_a8cdh0tESxu20fiE7euPQ,33Tr0eRki1Yamzleu4GMdw,chocolate dipped coconut macaroon,food,52.0,4.5,4.0
A8mw_H06Aq9gSyNg04U6Rg,tIp4P6gIDeVqamFFyq5nMA,burrito pulled pork,food,40.0,4.0,3.0
A8o2oN_C99yRn_dWUTyFjw,3xUoXuEgJhHlSgBsSfKeCQ,beef burger medium,food,105.0,3.5,3.0
A8XZEBnTw5DMp2nVvgEBqA,EnCIojgP5KTr1leaysFE3A,fire beef arepa meat deliciou,food,107.0,4.5,5.0
A8YKAy6_tyhiQNY6ma7gNw,MKYcOZSpMwJK7uwacK13EA,pastum beef veal tomato basil parmesan lemon,food,68.0,4.5,7.0
a90a4qoQh-ANaw9EscN3Ow,aS1qJzTGyluRT2tJ09Jbaw,shrimp,food,6.0,4.5,1.0
a9LJ8DVSHZIHjcbWovC4nw,kLw_FmSiEqYH-MtFhDIUFQ,crab cake,food,10.0,3.5,2.0
a9OKJpVYwZ7ZjcRXIEc5zg,iJrtc5SiTl0xUzDsXSh-Rg,mixed seafood platter fried shrimp calamari fish,food,62.0,3.5,7.0
A9r-GHE6XshYMTS6lSbk5A,MDOPwRx9FmfzkUqIxw4yLQ,butter pecan chocolate pumpkin spice waffle syrup,food,76.0,4.5,7.0
a9wJPeIv-VgF6w9xtwK_0w,wcNuN3HhPNeolmbddye93g,dark chocolate almond,food,40.0,4.0,3.0
AA8uQAj-kTIZiM9mYByYJQ,XvTBQotmJpVPjPNaMM7qLA,chicken pastum salad,food,19.0,4.0,3.0
_AAbKFnBdESVIdHoI7bRSg,217u7Wad7y90x4el26-TIw,cheese steak spicy pepper fried onion sandwich,food,118.0,4.0,7.0
aaCpn8gJUxo1j9n6Q4pF6g,aEoNNQxqvbSnXv65GrhBeQ,torched salmon roll,food,19.0,4.5,3.0
Aag2m6mXoo91__J9p_4wAw,kUTusjnUPVZUgUJc2GuWuA,meal chile cheese fondue cajun shrimp steak chicken classic,food,125.0,3.5,9.0
AAgdN1u4SEE5G5tG8BzMGA,yTWSFoGjkK6pl7kJm8f0Dg,brisket chicken pork,food,31.0,3.0,3.0
aALRb1txmjTIO0EJW1EWuw,HfOQdfvijWVWMFgMIhVuBA,beef chicken hot sausage,food,30.0,4.0,4.0
aaoPbmJ4SEFJ2LE71r9Vug,JjjlhlQ2LEaQMuAug4fDIA,style rice wrapped pork,food,35.0,3.5,4.0
aaoPbmJ4SEFJ2LE71r9Vug,JjjlhlQ2LEaQMuAug4fDIA,style rice wrapped pork,food,35.0,3.5,4.0
AaP-X70W69VRvLq54Qiyuw,FRuuIDOd21pTJHvEGIt1Gg,beef tartare appetizer,food,29.0,4.0,3.0
aAtvPlQ17knSpbCGPTKqUw,uUq0bMEjt202bMbRHkIcNA,glutinou oil rice stuffed chicken wing,food,45.0,2.5,6.0
aAU1eN_qMS15L70LtmxYkw,RApd_uvsR3dDNekgc1Emrw,beef burger,food,24.0,4.0,2.0
AaVzeIslTyH4rqcAlwexqA,DZwR0EIPKlmC3mMLhTkqcQ,beef lamb plate,food,17.0,4.0,3.0
AaVZq2OI5rV7CxEoEa_IFQ,IT_4EEIbv6Ox1jBRMyE7pg,crab cake lobster sauce,food,29.0,4.5,4.0
aawDLZ4cLAZH3dD7qBYWFw,5j2ugUALtjsa2nkV1YGq5Q,crispy shrimp salmon,food,22.0,4.0,3.0
Aax9d3ieS08kGruaBu54FA,qiRyyRWt6jmAxcoVW0-WHA,dessert mango strawberry mousse cake,food,53.0,3.0,5.0
ab2BA55AOkT3rR6uJz1Mig,2xw-Ksu9b2jDYlZaApXcBA,medium butter chicken rice,food,36.0,4.0,4.0
aB2Br1dFidf318Q0R0795w,d3zW_b-JWlxMneNn7K9xew,sandwich,food,30.0,3.5,1.0
aB8VN2bUUUD7lY5SL_gQcA,BxcLVgA6BndKDJol0ZZu0g,dragon roll salmon piece,food,71.0,3.0,4.0
aBfix3rwOOH7kLB9sOfO9w,Do4n_yK_K6DmR9_Es5qwlA,roasted chicken sandwich,food,24.0,3.5,3.0
aBGK97Sm7ym3y4mdks01hQ,cyzOijFJ82cae6qH6L8vuw,salad,food,18.0,4.5,1.0
abKd_qVdvXCps0At33rE0A,-ed0Yc9on37RoIoG2ZgxBA,pork,food,10.0,4.0,1.0
Abn-4bfJgAc1S6wlaCOf-g,Mbat8t9X0zPrpxd1mEGRcw,sushi roll,food,11.0,3.5,2.0
AbqmMITTvt_kPtERjagDRQ,mZRKH9ngRY92bI_irrHq6w,black sesame toasted rice ice cream ganache nori,food,83.0,4.5,8.0
ABV0Uk5f5XfmFCTnUD69sg,6UI3dCIY6eM1eBOsnEVBuw,chocolate cranberry scone,food,25.0,3.5,3.0
aBXmCZ0Ado1t6ZYUh3KkJA,SvCjBtbN1cKElDKPTw9dOA,beef carpaccio,food,19.0,4.0,2.0
aByZa0yKoYsR9t9WocvY9A,e3PBfbtXUjMziX6XGsOMoA,tempura shrimp chicken,food,42.0,4.5,3.0
Ac7RuBGkX7m_o9yhqxaSWQ,P8uECqGqXWTwEndkh-6bQw,pizza rolled egg roll stuffed pepperoni mozzarella red sauce,food,91.0,4.0,9.0
Ac7RuBGkX7m_o9yhqxaSWQ,P8uECqGqXWTwEndkh-6bQw,pizza rolled egg roll stuffed pepperoni mozzarella red sauce,food,91.0,4.0,9.0
AcdfpJF2hX_h7P1z6iLf2g,olmCDBoMF-EhN8U2livBSg,cake,food,52.0,4.0,1.0
acG7c4hdG_MeKgIsEceQag,nHFJtud7jWZhM9dHQ1eIRA,bulgogi grilled beef,food,22.0,4.0,3.0
A_cqDbxR7aoQhFyToOBYBg,DzKl51tivGJMLiNsQqf38w,baked roll base mushroom scallop unagi creamy sauce,food,83.0,4.0,8.0
acQh_ZFRlp9HQlfAAE6qrQ,zZ7KDK3GAkBUZzsaqB1A4Q,salad,food,21.0,4.0,1.0
aCsgT-sVnU46cOEn27LHrQ,fhoFsFK6TqJOEo30LtXeDA,sandwich,food,13.0,3.5,1.0
AcTO8Cb7haE18kkaAu9oeQ,G6w_9uzW4o3Oyb3z8oOZyA,mozzarella cheese fried rice,food,36.0,4.5,4.0
ACURX2UW4DeMZYXOiFuXxg,Lx2iogriI7219WkgKgliAQ,cookie pretzel peanut butter chip chocolate pecan dried cherry,food,117.0,4.5,9.0
ACWLuvcbuwIODUkv4haprA,VEM9ddboePvhvucd3jAbVQ,breakfast sandwich,food,39.0,1.5,2.0
AcZ_cVks7L0olp2YB8Twqg,1BrIPwRhJHOp6yBwjoRtgg,pink box doughnut blueberry cake,food,53.0,4.0,5.0
aczO05nGRYFht9V51iwLXg,IT_4EEIbv6Ox1jBRMyE7pg,crab cake,food,9.0,4.5,2.0
aCZsuw3w6keF93ix1ghg8g,700A-sisAtKIqGEcR7gASg,chipotle chicken scrambled egg avocado wrap,food,46.0,2.5,6.0
aD_2xxpi4V4m5xStFgj5Cw,5JjGTaZkHbbjBrzBODcsAQ,roll,food,16.0,4.0,1.0
adbmz-fpqZ55J6WxdxgnYQ,-Lgj3gdQZiVngAEc1yALzw,pork pancake char onion ginger scallion sauce,food,88.0,4.0,7.0
addpYXll681NX46xr9EFnA,Trbt0Ex85yvwT8DHoEFCvg,grilled atlantic salmon rice artichoke,food,56.0,3.5,5.0
aDFTiyTCByghxrtE7pnzwg,2m4092MsMzEHkuxodaj6-g,fried rice,food,23.0,4.0,2.0
ADhehzDBSepFFzUQD5pBng,XbooiPex1pWSy_pfPlavnQ,avocado roll,food,29.0,3.0,2.0
aDoCnspdMCoRXsiOhPpFKA,AbnpKkW0mpv34jtRps4C0A,beef burger,food,26.0,4.0,2.0
aDPLbnYuRKWRQI5R8GSPBQ,yU_z2d0TnLBBFEEYMYhKJA,chocolate cake,food,32.0,2.5,2.0
aDPLbnYuRKWRQI5R8GSPBQ,yU_z2d0TnLBBFEEYMYhKJA,chocolate cake,food,32.0,2.5,2.0
adr03fQNt2lWDrKmT4Ou2A,4JNXUYY8wbaaDmk3BPzlWw,beef wellington,food,15.0,4.0,2.0
AdviJFqWLLApRDjDqXja9g,QReGruZEFxovIm9FJVa1kw,beef appetizer,food,47.0,4.0,2.0
AeAcwqGNxjM6TDoI68vaYw,vHz2RLtfUMVRPFmd7VBEHA,beef wellington lunch portion,food,29.0,4.5,4.0
aEAooZdhaiCnvjbjjWlnXQ,G7xS3HiTKHnRhI8cNRGXpA,chocolate hazelnut nutella scone endoedible,food,84.0,4.5,5.0
-aECxfcQuuIhJNvxP0GvYg,szhJLmdLDVFTevm8fu0T4A,shrimp dumpling pork rib bbq bun,food,66.0,3.5,6.0
-aECxfcQuuIhJNvxP0GvYg,szhJLmdLDVFTevm8fu0T4A,shrimp dumpling pork rib bbq bun,food,66.0,3.5,6.0
aeIaY6KZBHuR5sUYtDT-Nw,hnLvniU73W9Ni72Aym3A3g,pomegranate pistachio salad,food,34.0,4.5,3.0
aeMGDZuA5McIsaeon18Vtw,4Nj2ktP2NjCbv2aKeH3ZBg,egg salad,food,15.0,4.5,2.0
aeMGDZuA5McIsaeon18Vtw,4Nj2ktP2NjCbv2aKeH3ZBg,egg salad,food,15.0,4.5,2.0
AeNx9iUO1wXjXqGvn2ya-w,-ICGmF2qUVKdvOehVNgPbg,sizzling fish egg plate,food,72.0,4.0,4.0
Aey1TGM1m0uD90FuXTlR-g,_WvEXsx2eZ53lTWHlIx9kg,avocado salad,food,13.0,4.0,2.0
AeyrQkUPK0-nEIljl5tXHw,vHz2RLtfUMVRPFmd7VBEHA,lobster risotto beef wellington,food,46.0,4.5,4.0
AffITTvrg4_0HMZsjB2p0g,6QUuDlLjNDQWFCbJ9--jsQ,asian walnut shrimp lemon aioli,food,56.0,4.0,5.0
aFGRrsikwy-Lw9b_Pj4PXg,T3ASfec34b8-uYr3xZj8Lw,lobster shrimp fried rice,food,27.0,3.0,4.0
aFGRrsikwy-Lw9b_Pj4PXg,T3ASfec34b8-uYr3xZj8Lw,lobster shrimp fried rice,food,27.0,3.0,4.0
a_F-iFEaISFdtElNAyhAaw,mU4EnLW8Z6GRvA93HSwInQ,lamb kebab potato vegetable mushroom kale quinoa salad,food,103.0,4.5,8.0
afl3snEr-lmWk86fRtrlCQ,XZ7eQLjyGXf6y69UT4SGhg,cake danish,food,56.0,4.5,2.0
afLz1ZlPAZ2-CSjQbkVDpQ,uW6UHfONAmm8QttPkbMewQ,roast pork pig,food,25.0,4.0,3.0
AFSApD6_N-5zg8DkQpe4Yw,4aF5GfnVkJPj9IwJ2yxPtQ,red pork,food,15.0,4.5,2.0
AFs_FDDGzZzGm71IF0DCiw,5U2tTspAnSBBtaO-UDWcKg,chocolate chip cookie,food,52.0,4.0,3.0
AfV4mN7L2xbkW7EifO9ppw,1s8Zu9irOTZtW88ca9P41Q,appetizer beef pie potato,food,63.0,4.5,4.0
Af--ViVRcTLJu2ipPgSDZA,DRu7tyKLgvN_7c1tdZq5rA,endoedible donut chocolate ice cream sandwich,food,73.0,3.0,6.0
Af--ViVRcTLJu2ipPgSDZA,DRu7tyKLgvN_7c1tdZq5rA,endoedible donut chocolate ice cream sandwich,food,73.0,3.0,6.0
aG0_H1AACaAWafdemcix3w,MtSEQlqTj3Pup-wBY-dKfA,pork parmesan fry,food,32.0,3.5,3.0
AG2T5FrZZmwO8M3vz4GNLw,7fxebHYUwIF6CakxSr70iQ,beef carpaccio,food,14.0,3.5,2.0
Ag59yC2zVCetWTfdo3Dbcw,bFaFb7wu7swOp5qD8lNMog,beef chili sauce,food,19.0,4.5,3.0
ag6r3_yXyFgjnuZ0V1XXaA,d10IxZPirVJlOSpdRZJczA,chopped salad,food,22.0,4.5,2.0
ag9ZijDUGA8b6K7teNHM1w,hQ7NikMijOLR2jXpMCTUHg,matcha cake,food,16.0,3.5,2.0
aGEUxe9jZlPdSJOJZyg1sw,VvSmE1NnTjnaTPHT0WrCaQ,californium roll,food,15.0,4.0,2.0
a-gGpA4EkHJzejjoYjAgIw,xJAXkMIgnWNpqyGCosmp2Q,special pork vermicelli shrimp skewer,food,44.0,4.5,5.0
a-gGpA4EkHJzejjoYjAgIw,xJAXkMIgnWNpqyGCosmp2Q,special pork vermicelli shrimp skewer,food,44.0,4.5,5.0
-AGkYA2BGiCf3ByUDWr5gg,Mksyt1TZQ-7vzCZjeuzfAg,crispy pork garlic rice coconut ginger vegetable,food,54.0,3.0,7.0
-AGkYA2BGiCf3ByUDWr5gg,Mksyt1TZQ-7vzCZjeuzfAg,crispy pork garlic rice coconut ginger vegetable,food,54.0,3.0,7.0
AglQI8bdSQqdeC7Y2nHd6Q,UdiHniWMfT_NS4NQnEmAqw,chocolate macaron,food,34.0,4.5,2.0
AGo82frJYtscpW36zD_ZCw,kOFDVcnj-8fd3doIpCQ06A,smoked salmon dill salad,food,24.0,4.0,4.0
AgqqNwyTOs7SIzbYgJ-B5Q,F5jwXCeAqHzs-c87sps5gg,salmon roll,food,21.0,4.0,2.0
-Agt58VRR3j72Zbv-bZi3w,-1UMR00eXtwaeh59pEiDjA,salad,food,10.0,3.5,1.0
AGVBb_6GUXA9PEjV1R3AOQ,BCyt8ip2LjLC_N_5i2JiGQ,shrimp,food,6.0,4.0,1.0
aH_2GVa-c197seLS3Gy0hA,M8Pl5qAmmrODfHeX6GOjsw,octopus rice,food,26.0,3.5,2.0
AH8QTGoqWH912LMgPek8wA,v_xuLfW7TXBsQctpOuPvQw,stew minced pork,food,45.0,3.0,3.0
aHC3-KMNXafe5aeXWOgnLw,mwMBxsT57eAOtDV4I3DDEQ,roll,food,12.0,3.5,1.0
Ah_CC1NqLUo5rDDQHo-ICA,cKdox2gt3L1Dbb7MpOPdWg,beef rib,food,21.0,4.0,2.0
aHf-66PibpYyQOMXn2Q2mA,vUUNM7RISc-51Tqx8JzRRQ,calory double chicken avocado salad,food,49.0,2.5,5.0
aHfNKYCPN_mDXAD4eAUqlQ,mH0ORatxOdgPPs4ZOmikHQ,beer chicken bean potato salad,food,54.0,4.0,5.0
ahgW_wAWkGGcNKq9JomqYA,hQ7NikMijOLR2jXpMCTUHg,souffle pancake chocolate cream,food,48.0,3.5,4.0
aHH4nzfTxKst4HaCZapClA,9PIC380tmNYpIC3z5cvcNA,red crepe cake,food,21.0,4.5,3.0
Ahi2pe6etbn_FE9WAfNEDw,olmCDBoMF-EhN8U2livBSg,cake,food,27.0,4.0,1.0
Ahk3tid-iMvfGqg650Xtpg,N0CoaG3cBrTGm2ecLYSzqA,beef dry,food,21.0,4.5,2.0
AHKfEizqu3-K8z9up1OKzg,IfKJC-1YOcDjpP2Toy0NTg,beef hot dog fried onion jalapeno ranch,food,70.0,4.0,7.0
aHLfRcE8bGhDVeK1kDhhHQ,zdE82PiD6wquvjYLyhOJNA,mexican enchilada plate beef chicken pork deliciou,food,74.0,4.5,7.0
aHLfRcE8bGhDVeK1kDhhHQ,zdE82PiD6wquvjYLyhOJNA,mexican enchilada plate beef chicken pork deliciou,food,74.0,4.5,7.0
AHn96yGAL7ztOm9mlnsNGQ,nrq5H3LZicjMG0wv7gy08g,rainbow roll,food,16.0,4.0,2.0
ahnPSjNPy64aT2kpf5aqhQ,WRPlRsDK47DFl3dz65zhYg,rice,food,19.0,4.0,1.0
AHRzeA58XhYA_dwn_5JzhQ,mspZuHQ8rVXpyVMqQIKw_A,shrimp okonomiyaki,food,22.0,3.5,2.0
aHU8CYh9ZdNiPalqIxJrvg,6nKR80xEGHYf2UxAe_Cu_g,famou pulled pork sandwich,food,49.0,4.5,4.0
aHU8CYh9ZdNiPalqIxJrvg,6nKR80xEGHYf2UxAe_Cu_g,famou pulled pork sandwich,food,49.0,4.5,4.0
ahxpXGiYP0purqn_EHf9kg,Sk0Ycurq7D083Qs8x65b_Q,burger duck confit quail egg seared vegetable,food,80.0,4.5,7.0
ahYSoGGVvooVQ1DN30_4TQ,vdZOiZH9sTseyll44waMuA,chile pork stew,food,35.0,3.0,3.0
AI18yumJt3vMlq_-bUu-sg,IRd0jvnfJ3tV6AMlYMajzw,fried rice shrimp,food,34.0,3.5,3.0
AI18yumJt3vMlq_-bUu-sg,IRd0jvnfJ3tV6AMlYMajzw,fried rice shrimp,food,34.0,3.5,3.0
ai8aE2c5mHoWHqtnDE63HA,5_ymZOB8eIfi6nzzL5-SbQ,chicken caesar salad wrap,food,25.0,3.5,4.0
AiDv0Rd0R9KDT6GESJJ4-g,330HJ6PP0faybQt5u95kTQ,beef chicken adobo,food,28.0,4.0,3.0
aIE1PqLRyrwtQM2K_gNSOQ,d4qwVw4PcN-_2mK2o1Ro1g,pink taco brown butter spiced rice treat,food,68.0,3.5,7.0
a_IHfzv0CwR_ZqtolOhvPg,ubz4CaZXagQuGv2N9gFAdw,salad,food,16.0,4.0,1.0
aIJboYBzw3QSgWpaoc6paw,SMXmELJ8jFBPDq3VWRlLeQ,lunch house salad nigiri roll spicy tuna vega,food,103.0,3.5,8.0
aIJboYBzw3QSgWpaoc6paw,SMXmELJ8jFBPDq3VWRlLeQ,lunch house salad nigiri roll spicy tuna vega,food,103.0,3.5,8.0
aILwz-KCqQrXne9KzPXT4g,iL3Jpm1h1lkQMHXZe6T1CQ,rock lobster shrimp,food,23.0,4.0,3.0
AIME7tmMTA6W5UChxB47IA,4JNXUYY8wbaaDmk3BPzlWw,egg benedict peach hibiscu breakfast cocktail,food,57.0,4.0,6.0
aimjJ5ChTDeHxRqu5yf2zg,b6aNviIaJjWxVHV4KkRR9w,sandwich,food,18.0,2.5,1.0
aIuSaA63bWcyOekkuT1c0A,picCYFTCbz1Or7kBaS_A5Q,soft tofu soup beef seafood,food,36.0,3.5,5.0
AivV-eHcDZZfJiGONFUskg,0MCXyrNQGaqdYBcAwh3anQ,roll piece sashimi sushi,food,58.0,3.5,4.0
AJ2HCal9BH8YGHl6WIx8Bw,dAn1MqXl4pghfeXx3XFRaQ,breakfast sandwich,food,28.0,3.0,2.0
aj364Z0VPEZKt3tAsbfWwg,XTtNTWH_Nqv27RC7OtS7dQ,chocolate cake,food,20.0,3.5,2.0
aj364Z0VPEZKt3tAsbfWwg,XTtNTWH_Nqv27RC7OtS7dQ,chocolate cake,food,20.0,3.5,2.0
aj3m1EpcJGzRLAytKRVb3Q,4LB4xtFAwfvJRachr6Eaxw,salmon kale salad,food,17.0,3.5,3.0
aJ44d3berMhKrz_UcjAt4A,esBRj9uPRzwxaW4Lz1XGLA,chocolate raspberry,food,29.0,4.0,2.0
Ajc-CQbiohZFmMlhNybhnA,HqcEJDcJzyODT1XK3Y0K_A,beef veal cabbage winter truffle brussel,food,95.0,4.0,6.0
ajIlYyVU2M4vqZGMRh_IQA,N_2yEZ41g9zDW_gWArFiHw,cake ice cream,food,23.0,3.0,3.0
AJJe-ucd993WtnvKZEMjuA,2IbXNp96PAZzjpzytN9vVg,kimchi fried rice,food,17.0,3.5,3.0
AjkPPQsSuhXozzLjU8ZuoQ,pLMPpaJ7whp86uL_3ezwMg,grilled chicken sandwich,food,24.0,4.0,3.0
ajlCPqr5d5-UCELV2J32dw,sKA6EOpxvBtCg7Ipuhl1RQ,californium roll,food,16.0,4.5,2.0
ajOwAYm1g6dJn_3XiNnSog,faPVqws-x-5k2CQKDNtHxw,smoked chicken salad avocado warm fried cornbread yogurt dressing,food,85.0,4.5,9.0
ajUpavvax7YvlJW0fKsywA,Fj0zObYm5McHcbtE6MSU0A,veggie egg roll,food,16.0,3.5,3.0
ajUpavvax7YvlJW0fKsywA,Fj0zObYm5McHcbtE6MSU0A,veggie egg roll,food,16.0,3.5,3.0
Ajw_KlmvniLyN1Mg36AIyg,HojKatUfX4UHWaPqtl63NQ,octopus salad bean onion confit sweet pepper hummu endoedible,food,126.0,4.0,9.0
aK3u7ATdL4lE0pTrVSOxzg,1cLXGXThDYZ5WK_KpBLtkw,steam bbq pork bun,food,34.0,4.0,4.0
AkEVH6rVR12nAKkXw8AkTw,_j2EtQtgLuXGRBfbM5YwZA,rice dried scallop,food,51.0,3.5,3.0
AKgrSRN5-uRBO-5Z2TNUNw,CUivTcULsu5MJIYYNVm1zw,egg,food,12.0,4.0,1.0
aksdb7ZjIGeEX-TDRmoFZQ,EhplcymNbSX5TvPgGilL7Q,poke bowl salmon belly rice house spicy tuna,food,86.0,4.5,8.0
AkxodR-YQl520EgFvulJbQ,ipFobdM6X_4SNMA9ZBfdAQ,lentil salad,food,20.0,4.0,2.0
a_KytZkYMsK2AkQnazwQsQ,mlOFd0pHDcav5hcnbKJiXQ,rock roll protein rice,food,42.0,4.5,4.0
a_KytZkYMsK2AkQnazwQsQ,mlOFd0pHDcav5hcnbKJiXQ,rock roll protein rice,food,42.0,4.5,4.0
